Date,Oil,Adjusted Close,,Date,
8/19/1997,20.04,927.86,,9/3/1997,
8/18/1997,19.94,927.58,,9/2/1997,
8/15/1997,20.08,899.47,,8/29/1997,
8/14/1997,20.02,903.67,,8/28/1997,
8/13/1997,20.19,913.7,,8/27/1997,
8/12/1997,19.91,913.02,,8/26/1997,
8/11/1997,19.73,920.16,,8/25/1997,
8/8/1997,19.58,923.54,,8/22/1997,
8/7/1997,20.09,925.05,,8/21/1997,
8/6/1997,20.46,939.35,,8/20/1997,
8/5/1997,20.79,926.01,,8/19/1997,
8/4/1997,20.81,912.49,,8/18/1997,
8/1/1997,20.27,900.81,,8/15/1997,
7/31/1997,20.19,924.77,,8/14/1997,
7/30/1997,20.43,922.02,,8/13/1997,
7/29/1997,20.08,926.53,,8/12/1997,
7/28/1997,19.67,937,,8/11/1997,
7/25/1997,19.71,933.54,,8/8/1997,
7/24/1997,19.71,951.19,,8/7/1997,
7/23/1997,19.68,960.32,,8/6/1997,
7/22/1997,19.25,952.37,,8/5/1997,
7/21/1997,19.25,950.3,,8/4/1997,
7/18/1997,19.22,947.14,,8/1/1997,
7/17/1997,19.92,954.31,,7/31/1997,
7/16/1997,19.57,952.29,,7/30/1997,
7/15/1997,19.81,942.29,,7/29/1997,
7/14/1997,18.92,936.45,,7/28/1997,
7/11/1997,19.39,938.79,,7/25/1997,
7/10/1997,19.22,940.3,,7/24/1997,
7/9/1997,19.4,936.56,,7/23/1997,
7/8/1997,19.67,933.98,,7/22/1997,
7/7/1997,19.53,912.94,,7/21/1997,
7/3/1997,19.48,915.3,,7/18/1997,
7/2/1997,20.39,931.61,,7/17/1997,
7/1/1997,20.11,936.59,,7/16/1997,
6/30/1997,19.82,925.76,,7/15/1997,
6/27/1997,19.42,918.38,,7/14/1997,
6/26/1997,18.84,916.68,,7/11/1997,
6/25/1997,19.12,913.78,,7/10/1997,
6/24/1997,18.71,907.54,,7/9/1997,
6/23/1997,18.9,918.75,,7/8/1997,
6/20/1997,18.6,912.2,,7/7/1997,
6/19/1997,18.75,916.92,,7/3/1997,
6/18/1997,18.9,904.03,,7/2/1997,
6/17/1997,19.3,891.03,,7/1/1997,
6/16/1997,19.1,885.14,,6/30/1997,
6/13/1997,18.95,887.3,,6/27/1997,
6/12/1997,19,883.68,,6/26/1997,
6/11/1997,18.75,888.99,,6/25/1997,
6/10/1997,18.85,896.34,,6/24/1997,
6/9/1997,18.85,878.62,,6/23/1997,
6/6/1997,19,898.7,,6/20/1997,
6/5/1997,19.8,897.99,,6/19/1997,
6/4/1997,20.3,889.06,,6/18/1997,
6/3/1997,20.35,894.42,,6/17/1997,
6/2/1997,21.15,893.9,,6/16/1997,
5/30/1997,21,893.27,,6/13/1997,
5/29/1997,21.15,883.46,,6/12/1997,
5/28/1997,20.7,869.57,,6/11/1997,
5/27/1997,20.75,865.27,,6/10/1997,
5/23/1997,21.25,862.91,,6/9/1997,
5/22/1997,21.6,858.01,,6/6/1997,
5/21/1997,21.6,843.43,,6/5/1997,
5/20/1997,21.2,840.11,,6/4/1997,
5/19/1997,21.5,845.48,,6/3/1997,
5/16/1997,22.1,846.36,,6/2/1997,
5/15/1997,21.3,848.28,,5/30/1997,
5/14/1997,21.35,844.08,,5/29/1997,
5/13/1997,21.1,847.21,,5/28/1997,
5/12/1997,21.4,849.71,,5/27/1997,
5/9/1997,20.45,847.03,,5/23/1997,
5/8/1997,20.35,835.66,,5/22/1997,
5/7/1997,19.6,839.35,,5/21/1997,
5/6/1997,19.7,841.66,,5/20/1997,
5/5/1997,19.6,833.27,,5/19/1997,
5/2/1997,19.6,829.75,,5/16/1997,
5/1/1997,19.9,841.88,,5/15/1997,
4/30/1997,20.2,836.04,,5/14/1997,
4/29/1997,20.4,833.13,,5/13/1997,
4/28/1997,19.85,837.66,,5/12/1997,
4/25/1997,19.8,824.78,,5/9/1997,
4/24/1997,19.85,820.26,,5/8/1997,
4/23/1997,19.65,815.62,,5/7/1997,
4/22/1997,19.6,827.76,,5/6/1997,
4/21/1997,20.35,830.29,,5/5/1997,
4/18/1997,19.9,812.97,,5/2/1997,
4/17/1997,19.5,798.53,,5/1/1997,
4/16/1997,19.35,801.34,,4/30/1997,
4/15/1997,19.6,794.05,,4/29/1997,
4/14/1997,19.9,772.96,,4/28/1997,
4/11/1997,19.5,765.37,,4/25/1997,
4/10/1997,19.55,771.18,,4/24/1997,
4/9/1997,19.25,773.64,,4/23/1997,
4/8/1997,19.35,774.61,,4/22/1997,
4/7/1997,19.25,760.37,,4/21/1997,
4/4/1997,19.15,766.34,,4/18/1997,
4/3/1997,19.45,761.77,,4/17/1997,
4/2/1997,19.55,763.53,,4/16/1997,
4/1/1997,20.3,754.72,,4/15/1997,
3/31/1997,20.35,743.73,,4/14/1997,
3/27/1997,20.7,737.65,,4/11/1997,
3/26/1997,20.65,758.34,,4/10/1997,
3/25/1997,20.95,760.6,,4/9/1997,
3/24/1997,21,766.12,,4/8/1997,
3/21/1997,21.7,762.13,,4/7/1997,
3/20/1997,22,757.9,,4/4/1997,
3/19/1997,22,750.32,,4/3/1997,
3/18/1997,22,750.11,,4/2/1997,
3/17/1997,20.9,759.64,,4/1/1997,
3/14/1997,21.3,757.12,,3/31/1997,
3/13/1997,20.65,773.88,,3/27/1997,
3/12/1997,20.6,790.5,,3/26/1997,
3/11/1997,20.15,789.07,,3/25/1997,
3/10/1997,20.5,790.89,,3/24/1997,
3/7/1997,21.35,784.1,,3/21/1997,
3/6/1997,21,782.65,,3/20/1997,
3/5/1997,20.5,785.77,,3/19/1997,
3/4/1997,20.75,789.66,,3/18/1997,
3/3/1997,20.25,795.71,,3/17/1997,
2/28/1997,20.3,793.17,,3/14/1997,
2/27/1997,20.8,789.56,,3/13/1997,
2/26/1997,21.1,804.26,,3/12/1997,
2/25/1997,20.95,811.34,,3/11/1997,
2/24/1997,21,813.65,,3/10/1997,
2/21/1997,21.6,804.97,,3/7/1997,
2/20/1997,21.95,798.56,,3/6/1997,
2/19/1997,22.65,801.99,,3/5/1997,
2/18/1997,22.5,790.95,,3/4/1997,
2/14/1997,22.4,795.31,,3/3/1997,
2/13/1997,22.1,790.82,,2/28/1997,
2/12/1997,21.75,795.07,,2/27/1997,
2/11/1997,22.35,805.68,,2/26/1997,
2/10/1997,22.45,812.03,,2/25/1997,
2/7/1997,22.3,810.28,,2/24/1997,
2/6/1997,23.05,801.77,,2/21/1997,
2/5/1997,23.9,802.8,,2/20/1997,
2/4/1997,24,812.49,,2/19/1997,
2/3/1997,24.2,816.29,,2/18/1997,
1/31/1997,24.15,808.48,,2/14/1997,
1/30/1997,24.8,811.82,,2/13/1997,
1/29/1997,24.5,802.77,,2/12/1997,
1/28/1997,23.9,789.59,,2/11/1997,
1/27/1997,23.85,785.43,,2/10/1997,
1/24/1997,23.85,789.56,,2/7/1997,
1/23/1997,23.85,780.15,,2/6/1997,
1/22/1997,24.4,778.28,,2/5/1997,
1/21/1997,24.8,789.26,,2/4/1997,
1/20/1997,25.1,786.73,,2/3/1997,
1/17/1997,25.4,786.16,,1/31/1997,
1/16/1997,25.45,784.17,,1/30/1997,
1/15/1997,25.95,772.5,,1/29/1997,
1/14/1997,25.1,765.02,,1/28/1997,
1/13/1997,25.2,765.02,,1/27/1997,
1/10/1997,26.15,770.52,,1/24/1997,
1/9/1997,26.3,777.56,,1/23/1997,
1/8/1997,26.55,786.23,,1/22/1997,
1/7/1997,26.25,782.72,,1/21/1997,
1/6/1997,26.25,776.7,,1/20/1997,
1/3/1997,25.55,776.17,,1/17/1997,
1/2/1997,25.55,769.75,,1/16/1997,
12/31/1996,25.9,767.2,,1/15/1997,
12/30/1996,25.35,768.86,,1/14/1997,
12/27/1996,25.2,759.51,,1/13/1997,
12/26/1996,25.1,759.5,,1/10/1997,
12/24/1996,25.05,754.85,,1/9/1997,
12/23/1996,26.4,748.41,,1/8/1997,
12/20/1996,26.1,753.23,,1/7/1997,
12/19/1996,26.55,747.65,,1/6/1997,
12/18/1996,26.05,748.03,,1/3/1997,
12/17/1996,25.7,737.01,,1/2/1997,
12/16/1996,25.7,740.74,,12/31/1996,
12/13/1996,24.45,753.85,,12/30/1996,
12/12/1996,23.75,756.79,,12/27/1996,
12/11/1996,23.4,755.82,,12/26/1996,
12/10/1996,24.25,751.03,,12/24/1996,
12/9/1996,25.15,746.92,,12/23/1996,
12/6/1996,25.6,748.87,,12/20/1996,
12/5/1996,25.6,745.76,,12/19/1996,
12/4/1996,25,731.54,,12/18/1996,
12/3/1996,24.8,726.04,,12/17/1996,
12/2/1996,24.7,720.98,,12/16/1996,
11/29/1996,23.7,728.64,,12/13/1996,
11/27/1996,23.7,729.3,,12/12/1996,
11/26/1996,23.7,740.73,,12/11/1996,
11/25/1996,25.75,747.54,,12/10/1996,
11/22/1996,24.15,749.76,,12/9/1996,
11/21/1996,23.9,739.6,,12/6/1996,
11/20/1996,23.75,744.38,,12/5/1996,
11/19/1996,24.5,745.1,,12/4/1996,
11/18/1996,23.85,748.28,,12/3/1996,
11/15/1996,24.15,756.56,,12/2/1996,
11/14/1996,24.35,757.02,,11/29/1996,
11/13/1996,24.25,755,,11/27/1996,
11/12/1996,23.4,755.96,,11/26/1996,
11/11/1996,23.35,757.03,,11/25/1996,
11/8/1996,23.6,748.73,,11/22/1996,
11/7/1996,22.8,742.75,,11/21/1996,
11/6/1996,22.75,743.95,,11/20/1996,
11/5/1996,22.65,742.16,,11/19/1996,
11/4/1996,22.8,737.02,,11/18/1996,
11/1/1996,23,737.62,,11/15/1996,
10/31/1996,23.25,735.88,,11/14/1996,
10/30/1996,24.4,731.13,,11/13/1996,
10/29/1996,24.15,729.56,,11/12/1996,
10/28/1996,24.75,731.87,,11/11/1996,
10/25/1996,24.8,730.82,,11/8/1996,
10/24/1996,24.55,727.65,,11/7/1996,
10/23/1996,24.78,724.59,,11/6/1996,
10/22/1996,25.79,714.14,,11/5/1996,
10/21/1996,25.85,706.73,,11/4/1996,
10/18/1996,25.8,703.77,,11/1/1996,
10/17/1996,25.4,705.27,,10/31/1996,
10/16/1996,25.1,700.9,,10/30/1996,
10/15/1996,25.45,701.5,,10/29/1996,
10/14/1996,25.5,697.26,,10/28/1996,
10/11/1996,24.65,700.92,,10/25/1996,
10/10/1996,24.3,702.29,,10/24/1996,
10/9/1996,25,707.27,,10/23/1996,
10/8/1996,25.45,706.57,,10/22/1996,
10/7/1996,25.25,709.85,,10/21/1996,
10/4/1996,24.75,710.82,,10/18/1996,
10/3/1996,24.85,706.99,,10/17/1996,
10/2/1996,24.05,704.41,,10/16/1996,
10/1/1996,24.35,702.57,,10/15/1996,
9/30/1996,24.2,703.54,,10/14/1996,
9/27/1996,24.6,700.66,,10/11/1996,
9/26/1996,24.05,694.61,,10/10/1996,
9/25/1996,24.6,696.74,,10/9/1996,
9/24/1996,24.55,700.64,,10/8/1996,
9/23/1996,23.83,703.34,,10/7/1996,
9/20/1996,23.6,701.46,,10/4/1996,
9/19/1996,23.45,692.78,,10/3/1996,
9/18/1996,23.85,694.01,,10/2/1996,
9/17/1996,23.4,689.08,,10/1/1996,
9/16/1996,23.3,687.33,,9/30/1996,
9/13/1996,24.5,686.19,,9/27/1996,
9/12/1996,24.95,685.86,,9/26/1996,
9/11/1996,24.75,685.83,,9/25/1996,
9/10/1996,24.15,685.61,,9/24/1996,
9/9/1996,23.75,686.48,,9/23/1996,
9/6/1996,23.85,687.03,,9/20/1996,
9/5/1996,23.45,683,,9/19/1996,
9/4/1996,23.25,681.47,,9/18/1996,
9/3/1996,23.35,682.94,,9/17/1996,
8/30/1996,22.25,683.98,,9/16/1996,
8/29/1996,22.2,680.54,,9/13/1996,
8/28/1996,21.75,671.15,,9/12/1996,
8/27/1996,21.35,667.28,,9/11/1996,
8/26/1996,21.55,663.81,,9/10/1996,
8/23/1996,22.23,663.76,,9/9/1996,
8/22/1996,22.48,655.68,,9/6/1996,
8/21/1996,22.15,649.44,,9/5/1996,
8/20/1996,22.53,655.61,,9/4/1996,
8/19/1996,23.1,654.72,,9/3/1996,
8/16/1996,22.6,651.99,,8/30/1996,
8/15/1996,21.95,657.4,,8/29/1996,
8/14/1996,22.1,664.81,,8/28/1996,
8/13/1996,22.35,666.4,,8/27/1996,
8/12/1996,22.25,663.88,,8/26/1996,
8/9/1996,21.6,667.03,,8/23/1996,
8/8/1996,21.45,670.68,,8/22/1996,
8/7/1996,21.35,665.07,,8/21/1996,
8/6/1996,21.08,665.69,,8/20/1996,
8/5/1996,21.25,666.58,,8/19/1996,
8/2/1996,21.35,665.21,,8/16/1996,
8/1/1996,20.95,662.28,,8/15/1996,
7/31/1996,20.46,662.05,,8/14/1996,
7/30/1996,20.28,660.2,,8/13/1996,
7/29/1996,20.28,665.77,,8/12/1996,
7/26/1996,20.13,662.1,,8/9/1996,
7/25/1996,21.05,662.59,,8/8/1996,
7/24/1996,20.97,664.16,,8/7/1996,
7/23/1996,21.58,662.38,,8/6/1996,
7/22/1996,21.05,660.23,,8/5/1996,
7/19/1996,20.95,662.49,,8/2/1996,
7/18/1996,21.68,650.02,,8/1/1996,
7/17/1996,21.65,639.95,,7/31/1996,
7/16/1996,22.28,635.26,,7/30/1996,
7/15/1996,22.43,630.91,,7/29/1996,
7/12/1996,21.9,635.9,,7/26/1996,
7/11/1996,21.96,631.17,,7/25/1996,
7/10/1996,21.56,626.65,,7/24/1996,
7/9/1996,21.52,626.87,,7/23/1996,
7/8/1996,21.33,633.77,,7/22/1996,
7/5/1996,21.65,638.73,,7/19/1996,
7/3/1996,21.38,643.56,,7/18/1996,
7/2/1996,21.08,634.07,,7/17/1996,
7/1/1996,21.48,628.37,,7/16/1996,
6/28/1996,20.92,629.8,,7/15/1996,
6/27/1996,20.98,646.19,,7/12/1996,
6/26/1996,20.63,645.67,,7/11/1996,
6/25/1996,20.13,656.06,,7/10/1996,
6/24/1996,20.1,654.75,,7/9/1996,
6/21/1996,20.38,652.54,,7/8/1996,
6/20/1996,20.68,657.44,,7/5/1996,
6/19/1996,20.73,672.4,,7/3/1996,
6/18/1996,21.53,673.61,,7/2/1996,
6/17/1996,21.43,675.88,,7/1/1996,
6/14/1996,20.28,670.63,,6/28/1996,
6/13/1996,20.03,668.55,,6/27/1996,
6/12/1996,20.13,664.39,,6/26/1996,
6/11/1996,20.13,668.48,,6/25/1996,
6/10/1996,20.18,668.85,,6/24/1996,
6/7/1996,20.28,666.84,,6/21/1996,
6/6/1996,20.06,662.1,,6/20/1996,
6/5/1996,19.73,661.96,,6/19/1996,
6/4/1996,20.28,662.06,,6/18/1996,
6/3/1996,19.86,665.16,,6/17/1996,
5/31/1996,19.77,665.85,,6/14/1996,
5/30/1996,19.95,667.92,,6/13/1996,
5/29/1996,20.65,669.04,,6/12/1996,
5/28/1996,21.1,670.97,,6/11/1996,
5/24/1996,21.58,672.16,,6/10/1996,
5/23/1996,22.35,673.31,,6/7/1996,
5/22/1996,23.02,673.03,,6/6/1996,
5/21/1996,21.95,678.44,,6/5/1996,
5/20/1996,22.28,672.56,,6/4/1996,
5/17/1996,20.64,667.68,,6/3/1996,
5/16/1996,20.79,669.12,,5/31/1996,
5/15/1996,21.28,671.7,,5/30/1996,
5/14/1996,21.35,667.93,,5/29/1996,
5/13/1996,21.23,672.23,,5/28/1996,
5/10/1996,21.01,678.51,,5/24/1996,
5/9/1996,20.65,676,,5/23/1996,
5/8/1996,21.13,678.42,,5/22/1996,
5/7/1996,21.07,672.76,,5/21/1996,
5/6/1996,21.06,673.15,,5/20/1996,
5/3/1996,21.19,668.91,,5/17/1996,
5/2/1996,20.78,664.85,,5/16/1996,
5/1/1996,20.81,665.42,,5/15/1996,
4/30/1996,20.95,665.6,,5/14/1996,
4/29/1996,22.07,661.51,,5/13/1996,
4/26/1996,22.33,652.09,,5/10/1996,
4/25/1996,24.35,645.44,,5/9/1996,
4/24/1996,24,644.77,,5/8/1996,
4/23/1996,24.39,638.26,,5/7/1996,
4/22/1996,23.94,640.81,,5/6/1996,
4/19/1996,23.96,641.63,,5/3/1996,
4/18/1996,23.47,643.38,,5/2/1996,
4/17/1996,24.67,654.58,,5/1/1996,
4/16/1996,24.48,654.17,,4/30/1996,
4/15/1996,25.13,654.16,,4/29/1996,
4/12/1996,24.29,653.46,,4/26/1996,
4/11/1996,25.15,652.87,,4/25/1996,
4/10/1996,24.08,650.17,,4/24/1996,
4/9/1996,23.23,651.58,,4/23/1996,
4/8/1996,23.01,647.89,,4/22/1996,
4/4/1996,22.75,645.07,,4/19/1996,
4/3/1996,22.22,643.61,,4/18/1996,
4/2/1996,22.68,641.61,,4/17/1996,
4/1/1996,22.29,645,,4/16/1996,
3/29/1996,21.43,642.49,,4/15/1996,
3/28/1996,21.45,636.71,,4/12/1996,
3/27/1996,21.64,631.18,,4/11/1996,
3/26/1996,22.38,633.5,,4/10/1996,
3/25/1996,23.23,642.19,,4/9/1996,
3/22/1996,22.85,644.24,,4/8/1996,
3/21/1996,22.44,655.86,,4/4/1996,
3/20/1996,22.74,655.88,,4/3/1996,
3/19/1996,24.56,655.26,,4/2/1996,
3/18/1996,23.23,653.73,,4/1/1996,
3/15/1996,21.99,645.5,,3/29/1996,
3/14/1996,21.18,648.94,,3/28/1996,
3/13/1996,20.49,648.91,,3/27/1996,
3/12/1996,20.42,652.97,,3/26/1996,
3/11/1996,19.92,650.04,,3/25/1996,
3/8/1996,19.66,650.62,,3/22/1996,
3/7/1996,19.87,649.19,,3/21/1996,
3/6/1996,20.16,649.98,,3/20/1996,
3/5/1996,19.65,651.69,,3/19/1996,
3/4/1996,19.24,652.65,,3/18/1996,
3/1/1996,19.45,641.43,,3/15/1996,
2/29/1996,19.59,640.87,,3/14/1996,
2/28/1996,19.3,638.55,,3/13/1996,
2/27/1996,19.65,637.09,,3/12/1996,
2/26/1996,19.45,640.02,,3/11/1996,
2/23/1996,20.97,633.5,,3/8/1996,
2/22/1996,22.14,653.65,,3/7/1996,
2/21/1996,21.63,652,,3/6/1996,
2/20/1996,21.07,655.79,,3/5/1996,
2/16/1996,19.16,650.81,,3/4/1996,
2/15/1996,19.02,644.37,,3/1/1996,
2/14/1996,18.86,640.43,,2/29/1996,
2/13/1996,18.96,644.75,,2/28/1996,
2/12/1996,18.01,647.24,,2/27/1996,
2/9/1996,17.83,650.46,,2/26/1996,
2/8/1996,17.79,659.08,,2/23/1996,
2/7/1996,17.71,658.86,,2/22/1996,
2/6/1996,17.74,648.1,,2/21/1996,
2/5/1996,17.53,640.65,,2/20/1996,
2/2/1996,17.83,647.98,,2/16/1996,
2/1/1996,17.63,651.32,,2/15/1996,
1/31/1996,17.76,655.58,,2/14/1996,
1/30/1996,17.65,660.51,,2/13/1996,
1/29/1996,17.33,661.45,,2/12/1996,
1/26/1996,17.68,656.37,,2/9/1996,
1/25/1996,18.06,656.07,,2/8/1996,
1/24/1996,18.95,649.93,,2/7/1996,
1/23/1996,18.58,646.33,,2/6/1996,
1/22/1996,18.49,641.43,,2/5/1996,
1/19/1996,18.94,635.84,,2/2/1996,
1/18/1996,19.12,638.46,,2/1/1996,
1/17/1996,18.58,636.02,,1/31/1996,
1/16/1996,18.12,630.15,,1/30/1996,
1/15/1996,18.42,624.22,,1/29/1996,
1/12/1996,18.28,621.62,,1/26/1996,
1/11/1996,18.87,617.03,,1/25/1996,
1/10/1996,19.66,619.96,,1/24/1996,
1/9/1996,19.86,612.79,,1/23/1996,
1/8/1996,20.5,613.4,,1/22/1996,
1/5/1996,20.26,611.83,,1/19/1996,
1/4/1996,19.96,608.24,,1/18/1996,
1/3/1996,19.9,606.37,,1/17/1996,
1/2/1996,19.83,608.44,,1/16/1996,
12/29/1995,19.54,599.82,,1/15/1996,
12/28/1995,19.47,601.81,,1/12/1996,
12/27/1995,19.49,602.69,,1/11/1996,
12/26/1995,19.25,598.48,,1/10/1996,
12/22/1995,19.12,609.45,,1/9/1996,
12/21/1995,18.83,618.46,,1/8/1996,
12/20/1995,18.87,616.71,,1/5/1996,
12/19/1995,19.05,617.7,,1/4/1996,
12/18/1995,19.71,621.32,,1/3/1996,
12/15/1995,19.51,620.73,,1/2/1996,
12/14/1995,19.14,615.93,,12/29/1995,
12/13/1995,19.01,614.12,,12/28/1995,
12/12/1995,18.8,614.53,,12/27/1995,
12/11/1995,18.62,614.3,,12/26/1995,
12/8/1995,18.97,611.95,,12/22/1995,
12/7/1995,18.69,610.49,,12/21/1995,
12/6/1995,18.76,605.94,,12/20/1995,
12/5/1995,18.66,611.93,,12/19/1995,
12/4/1995,18.61,606.81,,12/18/1995,
12/1/1995,18.43,616.34,,12/15/1995,
11/30/1995,18.27,616.92,,12/14/1995,
11/29/1995,18.27,621.69,,12/13/1995,
11/28/1995,18.28,618.78,,12/12/1995,
11/27/1995,18.37,619.52,,12/11/1995,
11/22/1995,17.93,617.48,,12/8/1995,
11/21/1995,17.89,616.17,,12/7/1995,
11/20/1995,18.14,620.18,,12/6/1995,
11/17/1995,18.56,617.68,,12/5/1995,
11/16/1995,18.16,613.68,,12/4/1995,
11/15/1995,17.92,606.98,,12/1/1995,
11/14/1995,17.89,605.37,,11/30/1995,
11/13/1995,17.78,607.64,,11/29/1995,
11/10/1995,17.83,606.45,,11/28/1995,
11/9/1995,17.83,601.32,,11/27/1995,
11/8/1995,17.82,599.97,,11/24/1995,
11/7/1995,17.62,598.4,,11/22/1995,
11/6/1995,17.68,600.24,,11/21/1995,
11/3/1995,17.93,596.85,,11/20/1995,
11/2/1995,17.94,600.07,,11/17/1995,
11/1/1995,17.74,597.34,,11/16/1995,
10/31/1995,17.67,593.96,,11/15/1995,
10/30/1995,17.67,589.29,,11/14/1995,
10/27/1995,17.54,592.3,,11/13/1995,
10/26/1995,17.61,592.72,,11/10/1995,
10/25/1995,17.58,593.26,,11/9/1995,
10/24/1995,17.61,591.71,,11/8/1995,
10/23/1995,17.48,586.32,,11/7/1995,
10/20/1995,17.44,588.46,,11/6/1995,
10/19/1995,17.34,590.57,,11/3/1995,
10/18/1995,17.57,589.72,,11/2/1995,
10/17/1995,17.59,584.22,,11/1/1995,
10/16/1995,17.6,581.5,,10/31/1995,
10/13/1995,17.38,583.25,,10/30/1995,
10/12/1995,17.08,579.7,,10/27/1995,
10/11/1995,17.28,576.72,,10/26/1995,
10/10/1995,17.29,582.47,,10/25/1995,
10/9/1995,17.36,586.54,,10/24/1995,
10/6/1995,17.03,585.06,,10/23/1995,
10/5/1995,16.86,587.46,,10/20/1995,
10/4/1995,17.32,590.65,,10/19/1995,
10/3/1995,17.56,587.44,,10/18/1995,
10/2/1995,17.67,586.78,,10/17/1995,
9/29/1995,17.54,583.03,,10/16/1995,
9/28/1995,17.72,584.5,,10/13/1995,
9/27/1995,17.64,583.1,,10/12/1995,
9/26/1995,17.47,579.46,,10/11/1995,
9/25/1995,17.38,577.52,,10/10/1995,
9/22/1995,17.27,578.37,,10/9/1995,
9/21/1995,17.89,582.49,,10/6/1995,
9/20/1995,18.53,582.63,,10/5/1995,
9/19/1995,19.01,581.47,,10/4/1995,
9/18/1995,18.92,582.34,,10/3/1995,
9/15/1995,18.94,581.72,,10/2/1995,
9/14/1995,18.87,584.41,,9/29/1995,
9/13/1995,18.53,585.87,,9/28/1995,
9/12/1995,18.76,581.04,,9/27/1995,
9/11/1995,18.49,581.41,,9/26/1995,
9/8/1995,18.44,581.81,,9/25/1995,
9/7/1995,18.27,581.73,,9/22/1995,
9/6/1995,18.27,583,,9/21/1995,
9/5/1995,18.49,586.77,,9/20/1995,
9/1/1995,18.08,584.2,,9/19/1995,
8/31/1995,17.89,582.77,,9/18/1995,
8/30/1995,17.74,583.35,,9/15/1995,
8/29/1995,17.87,583.61,,9/14/1995,
8/28/1995,17.84,578.77,,9/13/1995,
8/25/1995,19.91,576.51,,9/12/1995,
8/24/1995,19.6,573.91,,9/11/1995,
8/23/1995,18.79,572.68,,9/8/1995,
8/22/1995,18.54,570.29,,9/7/1995,
8/21/1995,18.26,570.17,,9/6/1995,
8/18/1995,17.87,569.17,,9/5/1995,
8/17/1995,17.65,563.84,,9/1/1995,
8/16/1995,17.59,561.88,,8/31/1995,
8/15/1995,17.4,560.92,,8/30/1995,
8/14/1995,17.48,560,,8/29/1995,
8/11/1995,17.86,559.05,,8/28/1995,
8/10/1995,17.91,560.1,,8/25/1995,
8/9/1995,17.77,557.46,,8/24/1995,
8/8/1995,17.86,557.14,,8/23/1995,
8/7/1995,17.65,559.52,,8/22/1995,
8/4/1995,17.74,558.11,,8/21/1995,
8/3/1995,17.72,559.21,,8/18/1995,
8/2/1995,17.95,559.04,,8/17/1995,
8/1/1995,17.59,559.97,,8/16/1995,
7/31/1995,17.62,558.57,,8/15/1995,
7/28/1995,17.43,559.74,,8/14/1995,
7/27/1995,17.51,555.11,,8/11/1995,
7/26/1995,17.47,557.45,,8/10/1995,
7/25/1995,17.45,559.71,,8/9/1995,
7/24/1995,17.17,560.39,,8/8/1995,
7/21/1995,17.07,560.03,,8/7/1995,
7/20/1995,17.03,558.94,,8/4/1995,
7/19/1995,17.33,558.75,,8/3/1995,
7/18/1995,17.33,558.8,,8/2/1995,
7/17/1995,17.28,559.64,,8/1/1995,
7/14/1995,17.32,562.06,,7/31/1995,
7/13/1995,17.25,562.93,,7/28/1995,
7/12/1995,17.49,565.22,,7/27/1995,
7/11/1995,17.31,561.61,,7/26/1995,
7/10/1995,17.35,561.1,,7/25/1995,
7/7/1995,17.14,556.63,,7/24/1995,
7/6/1995,17.42,553.62,,7/21/1995,
7/5/1995,17.21,553.54,,7/20/1995,
7/3/1995,17.33,550.98,,7/19/1995,
6/30/1995,17.38,558.46,,7/18/1995,
6/29/1995,17.59,562.72,,7/17/1995,
6/28/1995,17.98,559.89,,7/14/1995,
6/27/1995,17.95,561,,7/13/1995,
6/26/1995,17.67,560.89,,7/12/1995,
6/23/1995,17.81,554.78,,7/11/1995,
6/22/1995,17.76,557.19,,7/10/1995,
6/21/1995,17.59,556.37,,7/7/1995,
6/20/1995,18.01,553.99,,7/6/1995,
6/19/1995,18.23,547.26,,7/5/1995,
6/16/1995,18.8,547.09,,7/3/1995,
6/15/1995,18.9,544.75,,6/30/1995,
6/14/1995,19.05,543.87,,6/29/1995,
6/13/1995,18.93,544.73,,6/28/1995,
6/12/1995,18.87,542.43,,6/27/1995,
6/9/1995,18.83,544.13,,6/26/1995,
6/8/1995,18.94,549.71,,6/23/1995,
6/7/1995,19.08,551.07,,6/22/1995,
6/6/1995,19.16,543.98,,6/21/1995,
6/5/1995,19.25,544.98,,6/20/1995,
6/2/1995,19.14,545.22,,6/19/1995,
6/1/1995,18.89,539.83,,6/16/1995,
5/31/1995,18.88,537.12,,6/15/1995,
5/30/1995,18.78,536.47,,6/14/1995,
5/26/1995,18.7,536.05,,6/13/1995,
5/25/1995,19.12,530.88,,6/12/1995,
5/24/1995,19.34,527.94,,6/9/1995,
5/23/1995,19.81,532.35,,6/8/1995,
5/22/1995,19.86,533.13,,6/7/1995,
5/19/1995,20.06,535.55,,6/6/1995,
5/18/1995,19.99,535.6,,6/5/1995,
5/17/1995,19.94,532.51,,6/2/1995,
5/16/1995,20.01,533.49,,6/1/1995,
5/15/1995,19.91,533.4,,5/31/1995,
5/12/1995,19.55,523.58,,5/30/1995,
5/11/1995,19.4,523.65,,5/26/1995,
5/10/1995,19.76,528.59,,5/25/1995,
5/9/1995,19.67,528.61,,5/24/1995,
5/8/1995,20.32,528.59,,5/23/1995,
5/5/1995,20.33,523.65,,5/22/1995,
5/4/1995,20.3,519.19,,5/19/1995,
5/3/1995,19.88,519.58,,5/18/1995,
5/2/1995,20.18,527.07,,5/17/1995,
5/1/1995,20.53,528.19,,5/16/1995,
4/28/1995,20.36,527.74,,5/15/1995,
